,review_id,rating,text,review_url,user_id,PROPERTYTYPE,Store_name,SOURCE,DATE_SCRAPED
1,VpGdy9Ju0WUiK6BcMDDjmw,5,Yelp you never cease to amaze me.  I guess you can say that I've become a little obsessed with finding things organic.  I love Whole Foods but who doesn't...,https://www.yelp.com/biz/community-services-unlimited-los-angeles-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=VpGdy9Ju0WUiK6BcMDDjmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,BqzHMfZ54BFGtngJ9O7flQ,community center,Community Services Unlimited,yelp,01-31-2020
2,ewnNc0yUcEFmiALTMu9aBw,5,"Great little stand. I found it via Yelp. Glad I ordered the $10 bag...I got a bunch of radishes, parsnips, chamomile, ginger, oranges, a grapefruit, kale,...",https://www.yelp.com/biz/community-services-unlimited-los-angeles-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=ewnNc0yUcEFmiALTMu9aBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,SWB3ezjXIgt9m1k2S15qAw,community center,Community Services Unlimited,yelp,01-31-2020
0,63pelf1B5IdiAdoJPN6qDA,5,"I've always returned to this location when I needed a pay day loan. They are always friendly and fast. I was out of town when my loan was due, and I called...",https://www.yelp.com/biz/cashback-loans-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=63pelf1B5IdiAdoJPN6qDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,VXNA0rYGUljZJG0eTmQlkQ,payday loans,Cashback Loans,yelp,01-31-2020
1,PTixWW2cu4SINp4geyrsbA,1,Do not waste your time!!! If your coming to cash a SIMPLE personal check be prepared to wait a good 20-30mins even with NO other customers and 3 cashiers....,https://www.yelp.com/biz/cashback-loans-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=PTixWW2cu4SINp4geyrsbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,jzXo3LOR7yAaTW0HrhT5RQ,payday loans,Cashback Loans,yelp,01-31-2020
2,B2Omvk-Gcm9U-VNw-F8zRA,5,"It's been years since I needed a payday loan.  I went to a lot of places but Cashback Loans by far was the friendliest, easiest, and quickest payday loan I...",https://www.yelp.com/biz/cashback-loans-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=B2Omvk-Gcm9U-VNw-F8zRA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,ad-kOWUcMg5GuA7wG4_sJA,payday loans,Cashback Loans,yelp,01-31-2020
0,bPP5ngGkBPkDC4KxOHcVGg,5,I called a few places but no help. I was going with loan mart but they were sending me to the DMV and giving me the run around. As soon as I got on the...,https://www.yelp.com/biz/fast-auto-and-payday-loans-los-angeles-8?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=bPP5ngGkBPkDC4KxOHcVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,RjX3rRs94lD4IRI1UH-J4w,payday loans,Fast Auto And Payday Loans,yelp,01-31-2020
1,dzXKY9CjEmp_f1pJ_u0URA,5,"Connie is the best and she let my dog come in, when go see Connie tell her gloria sent u",https://www.yelp.com/biz/fast-auto-and-payday-loans-los-angeles-8?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=dzXKY9CjEmp_f1pJ_u0URA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,Wfa-CoT4mowqOkw7OEiqRw,payday loans,Fast Auto And Payday Loans,yelp,01-31-2020
2,9Ca6mizihdgKo1X72lW_pg,5,I met up with Brianna. Very nice. She was fun to talk too. She was very easy to talk too. I was able to get the loan. Very happy about that. I was in a...,https://www.yelp.com/biz/fast-auto-and-payday-loans-los-angeles-8?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=9Ca6mizihdgKo1X72lW_pg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,dPYh3db2EjSIeSx11hd4Uw,payday loans,Fast Auto And Payday Loans,yelp,01-31-2020
0,d5_qYOICgyS35rcUf_1FCQ,5,"Great service and nice staff. My bank couldn't cash my check at the same day. One branch told me they don't have large bills, other said I have to deposit...",https://www.yelp.com/biz/la-cienega-check-cashing-los-angeles-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=d5_qYOICgyS35rcUf_1FCQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,vq_aDFtZm02ga3hejUkpBQ,payday loans,La Cienega Check Cashing,yelp,01-31-2020
1,OZPPosxbexB0po8kIb1iiA,5,"These guys are fantastic. Always in and out and they recognize previous customers.. always a great experience. Professional, affordable and easy.",https://www.yelp.com/biz/la-cienega-check-cashing-los-angeles-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=OZPPosxbexB0po8kIb1iiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,Ti4-HpmkZLFjxYQR_b9oMQ,payday loans,La Cienega Check Cashing,yelp,01-31-2020
2,uLOddcEiTNeo1xXQpXcl7Q,5,Needed a fairly large check cashed for a time-sensitive matter on a bank holiday. Called this location to discuss and was put in touch with the...,https://www.yelp.com/biz/la-cienega-check-cashing-los-angeles-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=uLOddcEiTNeo1xXQpXcl7Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,qDqKlvPL6FYVaol3ZIeW8g,payday loans,La Cienega Check Cashing,yelp,01-31-2020
0,9opHCPX4CXmhbLrcsRUqZg,5,Joanna was super sweet on the phone and even more in person! She was very patient with my understanding on selling and buying euros (other places weren't!)....,https://www.yelp.com/biz/continental-currency-services-los-angeles-65?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=9opHCPX4CXmhbLrcsRUqZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,zZPTGI2Pokfi5NCcYbhSTQ,payday loans,Continental Currency Services,yelp,01-31-2020
1,E32GNUvY8hIj6WqhW2sbvQ,5,"They were so friendly and helpful! After driving from place to place to try and get a money order and finding out that they were closed or couldn't help me,...",https://www.yelp.com/biz/continental-currency-services-los-angeles-65?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=E32GNUvY8hIj6WqhW2sbvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,dZjO7sHqtLG_QdSUImOyjQ,payday loans,Continental Currency Services,yelp,01-31-2020
2,68sfs7Hkf_qT6CUNksVSVA,4,"CCS is a convenient way for me to do payday loans. The people there are always super friendly and their location is perfect for me. 

Fair pricing, friendly...",https://www.yelp.com/biz/continental-currency-services-los-angeles-65?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=68sfs7Hkf_qT6CUNksVSVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,hXnEAY2B9R7IgwiVGT1bJQ,payday loans,Continental Currency Services,yelp,01-31-2020
0,1VVEOyZOofz5V2eyx9tTYg,5,Deysi and Liz were incredible patient and well-versed; answered every question I had; kind even through other customer's loud children; always trying to...,https://www.yelp.com/biz/rpm-lenders-los-angeles-14?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=1VVEOyZOofz5V2eyx9tTYg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,Y6L6-Cr0tfcOOk9eu86EWQ,payday loans,Rpm Lenders,yelp,01-31-2020
1,FTqOC5v7PnEErP9Poe0owQ,5,Went in for a payday loan and Gabriela helped me out. She made the experience smooth and quick. I will definitely come back and I recommend them.,https://www.yelp.com/biz/rpm-lenders-los-angeles-14?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=FTqOC5v7PnEErP9Poe0owQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,Q1g0VqLA7m4Eeua9m4Zizw,payday loans,Rpm Lenders,yelp,01-31-2020
0,PTw6hQ-AN2nWFPytMloVPw,1,This place no longer exists!! I went - went around the address the place used to be there a long long time ago.,https://www.yelp.com/biz/cash-depot-hawthorne?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=PTw6hQ-AN2nWFPytMloVPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,xpFbINEUNtuaKws8GgzwUg,payday loans,Cash Depot,yelp,01-31-2020
1,eiUEHfjx3hyjzfTR6HbeGA,5,I've been going to this location for over a year now since I moved from Long Beach. Ericka has helped me mostly and a few times the male attendant. Both...,https://www.yelp.com/biz/cash-depot-hawthorne?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=eiUEHfjx3hyjzfTR6HbeGA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,SaMG61M7BM6Q-jGawDJW-A,payday loans,Cash Depot,yelp,01-31-2020
2,Y07bcU0qAxQdKKueqsSHkg,5,Good service fast and they had wester union were is hard t find in torrence i recomended,https://www.yelp.com/biz/cash-depot-hawthorne?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=Y07bcU0qAxQdKKueqsSHkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,ZF8RXZK4m2bxHocUTkMu4g,payday loans,Cash Depot,yelp,01-31-2020
0,vzRrh1OQ3pwd_rfX0YkVTw,5,"I want to thank Jimena for the wonderful service she helps me with when I need help with cashing a check, or whether it be transfering money, or paying a...",https://www.yelp.com/biz/moneytree-long-beach?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=vzRrh1OQ3pwd_rfX0YkVTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,N_-7DlVt5I1CM3w6tOVrZg,payday loans,Moneytree,yelp,01-31-2020
1,YN4T4n8nR47y1ypVjxlIrA,1,"My main complaint about this place was the horrifically rude employee who was helping me (I use that term loosely). Her name was Jimena. 
From the minute I...",https://www.yelp.com/biz/moneytree-long-beach?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=YN4T4n8nR47y1ypVjxlIrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,k39eJ0ZJHJuoq-Z6hXxpiw,payday loans,Moneytree,yelp,01-31-2020
2,5MQqPz-PTbjSkluc8cffyA,5,Erika from this location is always pleasant and courteous.  Everyone are nice and kind . Would definitely recommend this location.,https://www.yelp.com/biz/moneytree-long-beach?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=5MQqPz-PTbjSkluc8cffyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,Om5ksZv7JjrAK7cF1Orq2w,payday loans,Moneytree,yelp,01-31-2020
0,E4uIFKvLCZacpJTpZGCruQ,5,Karen is the best! She made the whole process of getting a loan easy and less nerve-wracking...I would definitely recommend this place to anyone looking for...,https://www.yelp.com/biz/pacific-cash-advance-carson?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=E4uIFKvLCZacpJTpZGCruQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,dMKj-hYnGzUPgVTjFVbqVA,payday loans,Pacific Cash Advance,yelp,01-31-2020
0,oLjzDjv0i7qGYvYB_vggUQ,5,I had to exchange some money here last minute.  It was the day before my trip to Europe and I needed to find some currency ASAP (because I'm a great...,https://www.yelp.com/biz/continental-currency-services-ccs-culver-city?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=oLjzDjv0i7qGYvYB_vggUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,VCoF6HDEP4M9sCgWsOXDRg,payday loans,Continental Currency Services - CCS,yelp,01-31-2020
1,CEWH6jlKfMulyH2m1Cka8w,5,"My experience with CCS was wonderful. I've used other services previously and this location was closer and easier for me to access.

I requested quotes from...",https://www.yelp.com/biz/continental-currency-services-ccs-culver-city?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=CEWH6jlKfMulyH2m1Cka8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,feJA1IH2-jGFOxPDZ3_PzQ,payday loans,Continental Currency Services - CCS,yelp,01-31-2020
2,w91G4jyhQwAcBdKzQ2vGSw,5,Nice staff friendly and very helpful. They don't rip you off like most places definitely coming back . I recommend this place to anyone the young ladies are...,https://www.yelp.com/biz/continental-currency-services-ccs-culver-city?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=w91G4jyhQwAcBdKzQ2vGSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,_evbBjDsU8_SU7XC8mBBqA,payday loans,Continental Currency Services - CCS,yelp,01-31-2020
0,8OQ0jl3ZL-o9XeLEdXMxNw,1,"So I called in to see what is needed  To get a payday loan. Ebony assisted me over the phone she informed me that you need ID, Paystub, and banking...",https://www.yelp.com/biz/check-into-cash-los-angeles-4?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=8OQ0jl3ZL-o9XeLEdXMxNw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,zr1MqG8qw_zv2JDkAcB_Aw,payday loans,Check Into Cash,yelp,01-31-2020
1,R1ygD89HPSADs-dGuYF2aw,1,These people are so unprofessional!  HORRIBLE CUSTOMER SERVICE!  I advise anyone not to use this office for their check cashing or payday loan needs.  I was...,https://www.yelp.com/biz/check-into-cash-los-angeles-4?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=R1ygD89HPSADs-dGuYF2aw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,nLg2b7VAemYXQbUIuT5Acg,payday loans,Check Into Cash,yelp,01-31-2020
2,8qIfYerXLFiiXlbRHYXUjg,1,DO NOT COME to this piece of SHIT!!! RUDE employee named JANETTE (crackhead looking  bitch) my boyfriend called prior to coming in. We were told certain...,https://www.yelp.com/biz/check-into-cash-los-angeles-4?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=8qIfYerXLFiiXlbRHYXUjg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,-P3bg9ge0Fbt5L05_v4pqA,payday loans,Check Into Cash,yelp,01-31-2020
0,xCWyUxMqgv_WnPFvlyvFKQ,5,"Good fast service. I called before  i went down, the guy seemed pleasant and knowledgeable. He spoke clearly and I was glad to deal with someone whom I...",https://www.yelp.com/biz/b-and-b-check-cashing-huntington-park-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=xCWyUxMqgv_WnPFvlyvFKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,fRSMr5arZCfhyne4PAfCuQ,payday loans,B & B Check Cashing,yelp,01-31-2020
0,CGL3z_Okno48Xkad0MdNMA,1,This is a loan shark. Pay attention to what you are signing. The contract. Your paying %150 if not more on your loan. Its better to sale your car to the...,https://www.yelp.com/biz/fast-auto-and-payday-loans-inglewood-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=CGL3z_Okno48Xkad0MdNMA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,_vEar5ltjVYIlvHnWZI9Ng,payday loans,Fast Auto and Payday Loans,yelp,01-31-2020
1,ybsKdSBRCoZVQ1WgtNaXfA,5,Had the best experience with the employees because they were able to help me financially and it was such a seem less process. They understood what I was...,https://www.yelp.com/biz/fast-auto-and-payday-loans-inglewood-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=ybsKdSBRCoZVQ1WgtNaXfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,a_E4TN1mE0PA7u4Qev1pfg,payday loans,Fast Auto and Payday Loans,yelp,01-31-2020
0,t-UI0bZqCFmW24GAK_kkUg,1,If I could give the crappy place a zero I would... if you want to waste your time only for them to tell you no with no explanation.. this is the place for...,https://www.yelp.com/biz/a-advance-payroll-gardena?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=t-UI0bZqCFmW24GAK_kkUg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,Sjmy2bkdwL2zK56luZ0mBw,payday loans,A Advance Payroll,yelp,01-31-2020
1,2R8Kw9uxnmVEr1R2LfdYcg,1,"I have used this particular store for longer than a decade. Over the years there have been many different employees who have come and gone. Some efficient,...",https://www.yelp.com/biz/a-advance-payroll-gardena?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=2R8Kw9uxnmVEr1R2LfdYcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,bXHhte80Sv1Dl4Axy-ef5A,payday loans,A Advance Payroll,yelp,01-31-2020
2,B5y07zQrmyTUDGG75RxeBw,5,Great Customer Service very friendly! Approves anybody on the spot! i will mos definitly refer people here!!!!,https://www.yelp.com/biz/a-advance-payroll-gardena?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=B5y07zQrmyTUDGG75RxeBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,2etNENguNGWjsblbiEGa3Q,payday loans,A Advance Payroll,yelp,01-31-2020
0,Acuf1e3dRNBYaFpOZf4Ikw,2,Horrible location don't ever go here there rude and half the time the Mexicans don't even speak English !,https://www.yelp.com/biz/ace-cash-express-los-angeles-33?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=Acuf1e3dRNBYaFpOZf4Ikw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,YYpGaIvgXk679k9Uwrkyxg,payday loans,ACE Cash Express,yelp,01-31-2020
0,19QfMvrKeNjSRANIPapVMw,1,"Seriously the 1 star rating is a merely out of pitty for this organization who ever hires their employees needs to rethink their hiring strategy , I've...",https://www.yelp.com/biz/continental-currency-services-ccs-south-gate?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=19QfMvrKeNjSRANIPapVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,FsEf3g6H9TTtKEaG5YPz8A,payday loans,Continental Currency Services - CCS,yelp,01-31-2020
1,OJ0M-jlQfClXUZiV7mkZUQ,5,Very helpful place!! Payday loans are available.... Open the weekends even Sunday... And MTA also available,https://www.yelp.com/biz/continental-currency-services-ccs-south-gate?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=OJ0M-jlQfClXUZiV7mkZUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,2kjq8oP9yYeVYRBs9JgKPA,payday loans,Continental Currency Services - CCS,yelp,01-31-2020
0,WDwbR3jz4n51UNgljyvh_A,5,First of all I would like to say I am really thankful and appreciate the great service that was given to me at this location! I recognize great customer...,https://www.yelp.com/biz/rpm-lenders-los-angeles-13?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=WDwbR3jz4n51UNgljyvh_A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,Kv_aenMl3r23hOTSVxjIxA,payday loans,RPM Lenders,yelp,01-31-2020
1,XWNsfpBx9IiKjFx_u-HlqQ,5,Great customer service at this place. I went in for a personal loan to take care of some stuff and I got the check on the same day. The process was simple...,https://www.yelp.com/biz/rpm-lenders-los-angeles-13?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=XWNsfpBx9IiKjFx_u-HlqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,SPRyoQ7cBj7sqc9XSPyPrg,payday loans,RPM Lenders,yelp,01-31-2020
0,eN_pQEVwiNVHo2ClZ4x0CA,1,This is the worst place to get money from they ask for way to much money and are always coming up with fees to stick you with. They won't put their manager...,https://www.yelp.com/biz/westwood-check-cashing-payday-advance-and-auto-title-loans-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=eN_pQEVwiNVHo2ClZ4x0CA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,qYw_W0zdIHVaFJSsWaAxiA,payday loans,Westwood Check Cashing-Payday Advance & Auto Title Loans,yelp,01-31-2020
1,TVAXp8FrA6LreaybEssHaQ,1,"Is there a negative rating available?  

Perhaps this company is the victim of scammers but the idiots who call me 10 times a day to get more information to...",https://www.yelp.com/biz/westwood-check-cashing-payday-advance-and-auto-title-loans-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=TVAXp8FrA6LreaybEssHaQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,riCVFhCC6h4gYN3lfGf1WA,payday loans,Westwood Check Cashing-Payday Advance & Auto Title Loans,yelp,01-31-2020
2,Crt7oLKnBqrKYNrHwk94Fg,1,Dick from this place sold a car with a bad transmission and he flat out lied about the car being in non opt. Do not trust this piece of shit scammer when...,https://www.yelp.com/biz/westwood-check-cashing-payday-advance-and-auto-title-loans-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=Crt7oLKnBqrKYNrHwk94Fg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,ZJHcqKWC2Ro_dJISvnTKMg,payday loans,Westwood Check Cashing-Payday Advance & Auto Title Loans,yelp,01-31-2020
0,qnhQEHJEsnga7B5074cc4A,5,I brought in some gold jewelry this afternoon and was pleasantly surprised by how much they paid me. I had been trying to sell it a few other places in the...,https://www.yelp.com/biz/lcs-payday-advance-loans-lawndale?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=qnhQEHJEsnga7B5074cc4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,k3B9XWnyOJp5fIDSr-gMqw,payday loans,Lcs Payday Advance Loans,yelp,01-31-2020
1,JQbHXdz4tm-RRT55b2EucQ,1,I called this place this morning... September 17 2018 at 11:17am to ask for their minimum requirements to get a payday loan and the guy on the phone just...,https://www.yelp.com/biz/lcs-payday-advance-loans-lawndale?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=JQbHXdz4tm-RRT55b2EucQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,Px1hp-MqwPCwkZv_F2ySxg,payday loans,Lcs Payday Advance Loans,yelp,01-31-2020
2,SG7ftthkzwfF0pMQpOeLNw,2,"The phone rep was a little rude and cut me off I probably won't suggest doing any kind of business with this company...................

Don't do business...",https://www.yelp.com/biz/lcs-payday-advance-loans-lawndale?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=SG7ftthkzwfF0pMQpOeLNw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,fGcbVuPgNBBkrtSTQCAjVw,payday loans,Lcs Payday Advance Loans,yelp,01-31-2020
0,q-PN4GYHDl1bkl9y7ZB8VQ,5,I loved the customer service here. Friendly and very fast service. The loans are fast and easy and they answer any question.,https://www.yelp.com/biz/fast-auto-and-payday-loans-los-angeles-16?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=q-PN4GYHDl1bkl9y7ZB8VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,hM9eXNyNyp6ujAr4ZRvn9A,payday loans,Fast Auto and Payday Loans,yelp,01-31-2020
1,vhgSqyXoN03N4s88pA3hzw,5,Best payday loan service ever! They will find a way to help you. Make sure to ask for Ronald.,https://www.yelp.com/biz/fast-auto-and-payday-loans-los-angeles-16?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=vhgSqyXoN03N4s88pA3hzw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,lPDj-i2LTZYxyp9ptwUshw,payday loans,Fast Auto and Payday Loans,yelp,01-31-2020
0,5G1lLcSNQ5eaDsVlOkxEQg,5,"Great service an so polite especially Hevelyn
Take care of you with the best welcoming...........
Friendly environment",https://www.yelp.com/biz/fast-auto-loans-lynwood-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=5G1lLcSNQ5eaDsVlOkxEQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,6hjU8cs8igH9zKkNHHVqFA,payday loans,Fast Auto Loans,yelp,01-31-2020
1,p0XPwzwL9Sn1HL_ZmprYHw,5,"Hevelyn is the best! Her customer service is awesome. She is fast, professional, efficient and knowledgeable, going above and beyond! Be sure to ask for...",https://www.yelp.com/biz/fast-auto-loans-lynwood-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=p0XPwzwL9Sn1HL_ZmprYHw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,SPzvQyP8CuaImYdfGB5lww,payday loans,Fast Auto Loans,yelp,01-31-2020
